date,tenor_yrs,yield_pct
2023-05-02,10.0,3.4695840000000144
2023-05-02,20.0,3.8564809999999783
2023-05-02,30.0,3.754595999999988
2023-05-03,0.08333333333333333,4.755225000000007
2023-05-03,0.25,5.329169
2023-05-03,0.5,5.14451600000001
2023-05-03,1.0,4.755225000000007
2023-05-03,2.0,3.927830249999986
2023-05-03,3.0,3.6120410000000103
2023-05-03,5.0,3.398392250000004
2023-05-03,7.0,3.398392250000004
2023-05-03,10.0,3.4085609999999766
2023-05-03,20.0,3.8259102500000086
2023-05-03,30.0,3.734225000000002
2023-05-04,0.08333333333333333,5.842943999999983
2023-05-04,0.25,5.329169
2023-05-04,0.5,5.10350399999997
2023-05-04,1.0,4.642670250000003
2023-05-04,2.0,3.785156249999999
2023-05-04,3.0,3.5001022499999923
2023-05-04,5.0,3.3170602500000257
2023-05-04,7.0,3.347555999999985
2023-05-04,10.0,3.398392250000004
2023-05-04,20.0,3.8360999999999867
2023-05-04,30.0,3.7647822500000094
2023-05-05,0.08333333333333333,5.668120249999986
2023-05-05,0.25,5.329169
2023-05-05,0.5,5.195792249999998
2023-05-05,1.0,4.785932249999991
2023-05-05,2.0,3.95841600000002
2023-05-05,3.0,3.6629422499999675
2023-05-05,5.0,3.439070250000009
2023-05-05,7.0,3.439070250000009
2023-05-05,10.0,3.4695840000000144
2023-05-05,20.0,3.8870562499999872
2023-05-05,30.0,3.7953439999999894
2023-05-08,0.08333333333333333,5.585900249999987
2023-05-08,0.25,5.380490250000025
2023-05-08,0.5,5.206049000000013
2023-05-08,1.0,4.847360249999988
2023-05-08,2.0,4.039999999999999
2023-05-08,3.0,3.734225000000002
2023-05-08,5.0,3.5204502499999846
2023-05-08,7.0,3.5306250000000095
2023-05-08,10.0,3.5509760000000057
2023-05-08,20.0,3.95841600000002
2023-05-08,30.0,3.8768640000000243
2023-05-09,0.08333333333333333,5.637284000000009
2023-05-09,0.25,5.3599602500000065
2023-05-09,0.5,5.247080999999998
2023-05-09,1.0,4.867840249999977
2023-05-09,2.0,4.05020024999998
2023-05-09,3.0,3.703672250000012
2023-05-09,5.0,3.540800249999987
2023-05-09,7.0,3.540800249999987
2023-05-09,10.0,3.5611522499999992
2023-05-09,20.0,3.9788090000000054
2023-05-09,30.0,3.8870562499999872
2023-05-10,0.08333333333333333,5.575625000000017
2023-05-10,0.25,5.308643999999996
2023-05-10,0.5,5.195792249999998
2023-05-10,1.0,4.755225000000007
2023-05-10,2.0,3.9380250000000228
2023-05-10,3.0,3.5815062499999772
2023-05-10,5.0,3.398392250000004
2023-05-10,7.0,3.428899999999979
2023-05-10,10.0,3.4594122499999935
2023-05-10,20.0,3.917636000000013
2023-05-10,30.0,3.8360999999999867
2023-05-11,0.08333333333333333,5.894390250000003
2023-05-11,0.25,5.2675999999999945
2023-05-11,0.5,5.206049000000013
2023-05-11,1.0,4.755225000000007
2023-05-11,2.0,3.927830249999986
2023-05-11,3.0,3.591684000000006
2023-05-11,5.0,3.388223999999984
2023-05-11,7.0,3.398392250000004
2023-05-11,10.0,3.4187302500000127
2023-05-11,20.0,3.8564809999999783
2023-05-11,30.0,3.7647822500000094
2023-05-12,0.08333333333333333,5.87381025
2023-05-12,0.25,5.318906250000022
2023-05-12,0.5,5.226564000000011
2023-05-12,1.0,4.806406249999995
2023-05-12,2.0,4.019601000000006
2023-05-12,3.0,3.683306250000018
2023-05-12,5.0,3.479756249999988
2023-05-12,7.0,3.479756249999988
2023-05-12,10.0,3.489929000000025
2023-05-12,20.0,3.907442249999993
2023-05-12,30.0,3.815720999999983
