date,b0,b1,b2,b3,t1,t2
2024-10-24,0.7567,2.38044,-0.07319,5.98729,0.83577,13.44444
2024-10-25,0.72019,2.3645,0.00833,6.06923,0.89496,13.41971
2024-10-28,0.78263,2.28929,-0.03905,5.90558,0.86219,13.3417
2024-10-29,0.82541,2.23395,-0.01951,5.84952,0.86997,13.27289
2024-10-30,0.85072,2.17687,-0.0066,5.61775,0.92747,13.19301
2024-10-31,1.01483,1.98257,-0.0099,5.26292,1.00113,12.75351
2024-11-01,1.10148,1.91536,-0.01277,4.99586,0.9195,12.86683
2024-11-04,1.08607,1.92505,0.00387,5.023,0.94123,12.38789
2024-11-05,1.06746,1.98178,-0.04986,5.03663,0.94062,12.38104
2024-11-06,0.9555,2.09445,-0.00876,5.48435,0.85887,12.67951
2024-11-07,1.02663,2.02484,0.00092,5.61072,0.79876,12.57835
2024-11-08,1.02891,2.02736,-0.02054,5.23382,0.82166,12.92132
2024-11-11,1.07537,2.08114,-0.04131,4.82741,0.71205,12.74872
2024-11-12,1.04206,2.10535,-0.01486,4.86765,0.69032,12.52686
2024-11-13,1.13349,2.00477,-0.01429,4.70262,0.66221,12.00354
2024-11-14,1.2449,2.06606,0.03969,4.4618,0.49274,12.25149
2024-11-15,1.19458,2.12471,-0.05414,4.46914,0.51476,12.55051
2024-11-18,1.32981,1.94769,-0.03468,4.20563,0.51709,12.61077
2024-11-19,1.13426,2.14662,0.03071,4.52851,0.55364,12.52876
2024-11-20,1.19076,2.08349,-0.00378,4.51419,0.5617,12.33814
2024-11-21,1.14856,2.12771,-0.0464,4.53446,0.5562,12.27356
2024-11-22,1.0612,2.09717,-0.00313,4.70712,0.53496,12.8386
2024-11-25,1.12682,2.05883,-0.08077,4.4113,0.55609,12.66007
2024-11-26,1.08656,2.03022,0.00421,4.46026,0.58081,13.067
2024-11-27,0.97237,2.1714,0.03062,4.51033,0.62756,12.54701
2024-11-28,0.98126,2.10842,-0.01052,4.55202,0.67044,12.74497
2024-11-29,0.9082,2.12196,0.03045,4.6046,0.7147,12.75856
2024-12-02,0.91083,2.22306,0.01888,4.47524,0.58558,12.87514
2024-12-03,0.90346,2.1558,-0.03336,4.52476,0.65821,13.08687
2024-12-04,0.94343,2.12405,-0.01238,4.40113,0.64916,12.80617
2024-12-05,1.00167,2.09443,0.00652,4.19937,0.60478,12.95935
2024-12-06,1.02574,1.9647,-0.02709,4.1613,0.70873,12.41449
2024-12-09,0.97441,2.02417,-0.00484,4.36895,0.68714,12.68708
2024-12-10,0.87445,2.0249,-0.04,4.82785,0.78123,12.88831
2024-12-11,0.89484,2.04632,-0.01272,4.74086,0.69044,12.6227
2024-12-12,0.90335,1.979,-0.01312,4.93462,0.71494,12.77873
2024-12-13,0.92602,1.85657,0.00114,5.03595,0.80003,12.54837
2024-12-16,0.93683,1.87358,0.0143,5.01084,0.78071,12.37894
2024-12-17,0.95558,1.86373,-0.02828,4.94583,0.78414,12.50725
2024-12-18,0.99257,1.85175,0.00082,4.87281,0.71937,12.43614
2024-12-19,1.078,1.80275,-0.01957,4.66143,0.65858,12.24146
2024-12-20,1.041,1.9051,-0.00265,4.9247,0.61487,12.37576
2024-12-23,1.05591,1.83276,0.03632,4.86649,0.62538,12.17553
2024-12-27,1.14216,1.58918,0.00597,4.87875,0.68714,12.19516
2024-12-30,1.17198,1.55754,0.05323,4.80134,0.65046,12.29743
2025-01-02,1.13285,1.6703,0.00446,4.83,0.62749,12.30059
2025-01-03,1.11613,1.62112,0.00587,4.911,0.77696,12.31693
2025-01-06,1.16174,1.58928,0.00694,4.93299,0.81979,12.0524
2025-01-07,1.13937,1.67481,-0.00011,5.10064,0.76573,12.14402
2025-01-08,1.16017,1.63997,0.00425,5.13682,0.77636,12.19742
2025-01-09,1.19489,1.60977,0.00521,5.19408,0.77558,12.13085
2025-01-10,1.22335,1.56235,-0.01418,5.17231,0.82516,12.05271
2025-01-13,1.35254,1.4635,-0.00109,4.84363,0.79152,11.87339
2025-01-14,1.4379,1.40734,-0.01586,4.62538,0.68173,12.08215
2025-01-15,1.5171,1.35639,-0.00044,4.42019,0.62428,12.3833
2025-01-16,1.38557,1.41515,-0.00732,4.65144,0.74932,12.54939
2025-01-17,1.36284,1.44312,0.0289,4.59474,0.69336,12.60007
2025-01-20,1.33336,1.42572,0.03023,4.72204,0.77218,12.64972
2025-01-21,1.24747,1.45219,0.00548,4.86463,0.89601,12.50837
2025-01-22,1.17672,1.50146,-0.02027,5.08754,0.97127,12.51251
2025-01-23,1.22789,1.43112,-0.02828,5.03056,0.99522,12.46001
2025-01-24,1.20311,1.44084,0.01977,5.18655,1.07773,12.34076
2025-01-27,1.12664,1.51468,0.00139,5.25436,1.11884,12.47033
2025-01-28,1.11335,1.50081,0.00813,5.37015,1.19432,12.42577
2025-01-29,1.08998,1.52668,-0.0269,5.43294,1.18094,12.48553
2025-01-30,1.12018,1.48132,-0.03238,5.33234,1.14443,12.56575
2025-01-31,1.03397,1.47994,0.00372,5.55455,1.06622,12.64208
2025-02-03,1.08301,1.48375,-0.03273,5.14286,0.83183,12.4125
2025-02-04,1.06891,1.45794,0.00543,5.26397,0.91953,12.61624
2025-02-05,1.00881,1.52693,-0.01444,5.21035,0.88449,12.57
2025-02-06,0.99014,1.51001,0.04475,5.26333,1.00333,12.44187
2025-02-07,1.01469,1.50907,0.02007,5.18534,0.93708,12.49751
2025-02-10,1.04153,1.51078,0.00029,5.20514,0.8913,12.64241
2025-02-11,1.11385,1.44199,-0.01576,5.06434,0.83473,12.62005
2025-02-12,1.10701,1.3986,0.03331,5.24633,0.94822,12.66435
2025-02-13,1.15184,1.3253,0.01421,5.08865,1.01368,12.5694
2025-02-14,1.14108,1.34236,-0.01496,5.00515,0.95493,12.59253
2025-02-17,1.13122,1.32728,-0.00335,5.30269,1.07556,12.68559
2025-02-18,1.14674,1.3055,0.02331,5.27254,1.03212,12.54586
2025-02-19,1.11667,1.28653,-0.00135,5.42606,1.14334,12.5647
2025-02-20,1.14173,1.27342,0.0056,5.4291,1.13614,12.47312
2025-02-21,1.13525,1.27007,0.01253,5.295,1.05191,12.5237
2025-02-24,1.19056,1.2399,0.00075,5.04778,0.92465,12.6306
2025-02-25,1.17207,1.27373,0.00215,5.17647,0.85309,12.82711
2025-02-26,1.07406,1.34517,0.00277,5.31004,0.96868,12.56896
2025-02-27,1.04477,1.35561,-0.02211,5.45622,1.02041,12.66114
2025-02-28,0.89999,1.49044,0.01726,5.77028,1.02825,12.75934
2025-03-03,0.71894,1.66743,0.00352,6.65116,1.22701,12.75974
2025-03-04,0.6531,1.74646,0.00436,6.94017,1.20144,12.82705
2025-03-05,0.68767,1.67153,0.06499,7.49545,1.43303,12.59589
2025-03-06,1.33783,1.04961,0.0042,5.94435,0.85069,11.55719
2025-03-07,1.3223,1.07404,0.00443,5.89312,0.90509,11.85044
2025-03-10,1.17465,1.21771,0.02688,6.33079,0.99731,11.91754
2025-03-11,1.25886,1.08214,-0.05406,6.34529,1.01062,11.99485
2025-03-12,1.29238,1.08981,-0.02174,6.40575,0.90315,11.94428
2025-03-13,1.28583,1.05303,0.04488,6.409,0.91179,12.14181
2025-03-14,1.22713,1.10567,0.01387,6.61232,0.91975,12.21203
2025-03-17,1.21529,1.09552,0.29313,6.38146,0.7571,12.23338
2025-03-18,1.23293,1.07685,0.13844,6.40863,0.87918,12.21128
2025-03-19,1.1751,1.14209,-0.00041,6.38857,1.00992,12.40469
2025-03-20,1.1789,1.10932,0.02081,6.31317,1.03759,12.37282
2025-03-21,1.07918,1.20979,-0.08148,6.65475,1.18739,12.52926
2025-03-24,2.80537,-0.57955,-6.72087,7.00048,3.61122,5.1382
2025-03-25,2.85439,-0.62596,-6.87879,7.16055,3.5774,5.02832
2025-03-26,2.89309,-0.68019,-7.19302,7.28652,3.55105,4.8614
2025-03-27,2.92127,-0.71811,-7.42132,7.3868,3.47128,4.75596
2025-03-28,2.68343,-0.48541,-2.97638,3.17374,2.62989,6.93492
2025-03-31,2.37723,-0.14119,-2.35147,3.23564,2.10371,9.47948
2025-04-01,2.3884,-0.16153,-2.31733,3.1916,2.26441,9.06251
2025-04-02,2.43704,-0.20855,-2.38107,3.07353,2.22894,8.80906
2025-04-03,2.21205,-0.00065,-2.10979,3.46982,1.89582,10.70216
2025-04-04,1.13233,1.15719,-1.10467,6.03503,1.35159,12.38037
2025-04-07,1.68998,0.58618,-2.45358,4.435,1.56518,11.32427
2025-04-08,2.67116,-0.46674,-3.04389,2.51022,2.09494,7.86908
2025-04-09,2.70096,-0.54903,-3.59419,2.82794,2.17445,7.16144
2025-04-10,1.37342,0.86808,-1.37676,5.72517,1.30589,12.11498
2025-04-11,1.12178,1.06976,-1.26055,6.20315,1.21607,12.0645
2025-04-14,1.38258,0.72029,-1.47915,5.36667,1.49121,11.5743
2025-04-15,0.78962,1.38335,-0.51438,7.02522,1.04252,12.60674
2025-04-16,0.95403,1.21739,-0.92315,6.54687,1.1427,12.50756
2025-04-17,0.95949,1.15852,-0.73519,6.61434,1.25765,12.69833
2025-04-22,0.68665,1.49148,-0.44436,7.326,0.86085,12.80675
2025-04-23,0.6952,1.43475,-0.19364,7.28316,0.8716,12.78151
2025-04-24,0.70505,1.45406,-0.11873,7.284,0.76053,12.9843
2025-04-25,0.69835,1.39569,0.00017,7.31746,0.78038,12.93256
2025-04-28,0.76341,1.34923,0.00579,7.2446,0.72222,13.04251
2025-04-29,0.71518,1.41887,0.02183,7.36324,0.69697,12.90807
2025-04-30,0.70176,1.40122,0.03826,7.29727,0.738,12.93449
2025-05-02,0.67951,1.43427,0.00505,7.37619,0.78308,13.02978
2025-05-05,0.75138,1.33823,-0.01045,7.34951,0.80229,13.07549
2025-05-06,0.74953,1.35556,0.02983,7.50186,0.73988,13.09291
2025-05-07,0.75724,1.3694,-0.01715,7.41107,0.73066,13.10409
2025-05-08,0.71138,1.4099,-0.03392,7.50899,0.7906,13.23943
2025-05-09,0.76909,1.30547,0.00071,7.58089,0.82203,13.08858
2025-05-12,0.82722,1.22462,-0.00644,7.4375,1.01153,12.97601
2025-05-13,0.87812,1.17692,-0.00256,7.47451,1.01203,13.07341
2025-05-14,0.91295,1.14201,0.004,7.38938,0.9698,13.16983
2025-05-15,1.05147,1.01797,-0.0819,6.95137,0.8429,13.22975
2025-05-16,1.00523,1.07976,0.01679,6.69541,0.71905,13.26902
2025-05-19,0.90787,1.16057,0.01585,7.35333,0.81806,13.1816
2025-05-20,0.86662,1.22147,-0.03405,7.20625,0.80993,13.36683
2025-05-21,0.90904,1.16691,0.03554,7.47402,0.79012,13.37112
2025-05-22,0.89596,1.18498,-0.08634,7.51953,0.80181,13.45508
2025-05-23,0.89191,1.17536,-0.02146,7.4481,0.8027,13.53925
2025-05-26,0.82812,1.21416,0.02203,7.58675,0.78367,13.54366
2025-05-27,0.79207,1.21992,0.02572,7.40842,0.83434,13.63619
2025-05-28,0.7813,1.20661,-0.0064,7.49352,0.94175,13.43587
2025-05-29,0.87405,1.12326,0.01131,7.22096,0.87227,13.53914
2025-05-30,0.85749,1.14733,-0.03552,7.17255,0.86689,13.69235
2025-06-02,0.90114,1.04008,0.52272,7.11948,0.56349,13.65126
2025-06-03,0.79,1.15219,0.54569,7.3107,0.64319,13.76662
2025-06-04,0.81563,1.12976,0.47725,7.34744,0.6653,13.7079
2025-06-05,0.90211,1.03399,0.40156,6.83762,0.63303,13.68409
2025-06-06,0.97167,0.9468,0.41144,6.69678,0.67508,13.44612
2025-06-09,0.91128,1.04406,0.10176,6.82733,0.94146,13.47428
2025-06-10,0.98246,0.97069,0.0033,6.65522,0.95786,13.47628
2025-06-11,0.90565,1.01482,0.14036,6.97668,0.97898,13.64928
2025-06-12,0.89169,1.05409,0.00476,6.89181,1.03752,13.81645
2025-06-13,1.00982,0.88221,0.58803,6.40152,0.55133,13.63316
2025-06-16,0.9733,0.93469,0.40056,6.79523,0.72908,13.59227
2025-06-17,0.99323,0.91792,0.54774,6.66314,0.59836,13.4798
2025-06-18,0.89993,0.99767,0.58415,6.91906,0.68329,13.2741
2025-06-19,0.97326,0.90731,0.62998,6.63635,0.61105,13.53845
2025-06-20,0.9664,0.9266,0.67388,6.66315,0.55999,13.5082
2025-06-23,1.04957,0.68215,1.01328,6.48469,0.45878,13.60931
2025-06-24,0.91949,1.02596,0.40025,7.06432,0.6964,13.89591
2025-06-25,0.9809,0.8084,0.87555,6.77725,0.5037,13.75626
2025-06-26,1.00171,0.70755,0.99064,6.81205,0.45443,13.79962
2025-06-27,0.93528,0.96084,0.50508,7.09307,0.63362,13.80729
2025-06-30,1.00025,0.83899,0.68064,6.87131,0.5342,13.72347
2025-07-01,0.94108,0.93317,0.56929,6.96626,0.59889,13.70654
2025-07-02,1.02293,0.85569,0.46959,6.81843,0.59965,13.60053
2025-07-03,0.95462,0.94778,0.34825,7.04069,0.70411,13.52147
2025-07-04,0.8821,1.05692,0.18213,7.15041,0.79195,13.66613
2025-07-07,0.88944,1.05229,0.21536,7.30256,0.76147,13.64495
2025-07-08,1.109,0.68524,0.77716,6.86081,0.41576,13.72532
2025-07-09,1.05131,0.92282,0.06643,6.9631,0.75726,13.74218
2025-07-10,1.02772,0.94811,0.06729,7.10889,0.77847,13.93341
2025-07-11,1.05298,0.89426,0.00164,7.21241,0.9339,13.90072
2025-07-14,1.06586,0.91995,-0.11727,7.17902,0.88169,13.95687
2025-07-15,1.01922,0.94764,-0.03266,7.20295,0.84488,13.83381
2025-07-16,1.04269,0.93111,-0.0491,7.22481,0.81563,13.82135
2025-07-17,0.97343,0.98662,-0.08567,7.45914,0.90816,13.94486
2025-07-18,3.1808,-1.30457,-6.21892,5.74239,3.52783,4.90359
2025-07-21,3.17481,-1.29645,-6.20476,5.47014,3.4115,4.76951
2025-07-22,3.10466,-1.22309,-6.74576,6.1752,3.53685,4.89549
2025-07-23,3.12163,-1.23873,-6.85835,6.21811,3.5168,4.80385
2025-07-24,3.0594,-1.19616,-8.93442,8.84125,3.93784,4.9975
2025-07-25,3.00515,-1.12123,-9.99965,10.56654,4.3538,5.36237
2025-07-28,2.95646,-1.07286,-10.74744,11.1653,4.32739,5.2661
2025-07-29,3.02026,-1.12666,-11.42767,11.69232,4.2604,5.11157
2025-07-30,2.96832,-1.07424,-12.0302,12.4586,4.43894,5.27092
2025-07-31,2.88172,-0.97713,-13.72868,14.45123,4.67519,5.44797
2025-08-01,2.95396,-1.04468,-14.24108,14.76538,4.49647,5.19674
2025-08-04,3.04519,-1.13596,-14.89168,15.03031,4.29623,4.93622
2025-08-05,2.95174,-1.04719,-15.26243,15.48179,4.45065,5.11736
2025-08-06,2.98295,-1.06864,-15.28835,15.45291,4.39026,5.05687
2025-08-07,2.99962,-1.08826,-15.34309,15.42539,4.38365,5.0205
2025-08-08,2.94556,-1.0367,-15.37045,15.76702,4.59845,5.25662
2025-08-11,2.99652,-1.0853,-15.80134,16.19423,4.60738,5.24821
2025-08-12,3.05495,-1.13489,-16.23627,16.55666,4.59586,5.2078
2025-08-13,3.13402,-1.21464,-16.65135,16.6962,4.38995,4.95694
2025-08-14,3.10102,-1.17008,-17.15812,17.10095,4.38756,4.9449
2025-08-15,3.25053,-1.33224,-17.52822,17.43073,4.33721,4.84741
2025-08-18,3.22773,-1.3095,-18.78046,18.80736,4.38685,4.87295
2025-08-19,3.28376,-1.37959,-18.83208,18.89401,4.47008,4.95103
2025-08-20,3.20734,-1.29382,-19.36933,19.39571,4.44073,4.9313
2025-08-21,3.17497,-1.26687,-19.72488,19.94238,4.61945,5.11635
2025-08-22,3.17959,-1.28243,-20.57528,20.93301,4.75695,5.23479
2025-08-25,3.20452,-1.2918,-20.63203,20.91979,4.73649,5.23861
2025-08-26,3.24505,-1.32336,-20.77096,20.74746,4.49651,4.97253
2025-08-27,3.20805,-1.28926,-21.13873,21.08646,4.52658,4.9902
2025-08-28,3.25412,-1.32467,-22.00369,21.8691,4.53781,4.99054
2025-08-29,3.27053,-1.3367,-22.02536,21.87141,4.54794,5.00024
2025-09-01,3.35087,-1.40156,-22.1611,21.8955,4.41209,4.83267
2025-09-02,3.34276,-1.39973,-22.22803,22.18367,4.55926,5.00944
2025-09-03,3.41091,-1.4529,-22.66829,22.3568,4.39105,4.80427
2025-09-04,3.34794,-1.38725,-22.95857,22.5511,4.3949,4.79214
2025-09-05,3.26649,-1.31123,-24.36264,24.29863,4.65758,5.08924
2025-09-08,3.25059,-1.29787,-24.72388,24.47703,4.59585,5.0139
2025-09-09,3.25042,-1.29681,-24.7257,24.48009,4.58578,4.9987
2025-09-10,3.17821,-1.21705,-25.3061,25.26645,4.80157,5.23755
2025-09-11,3.1145,-1.15404,-25.1882,25.45964,5.03336,5.49205
2025-09-12,2.94575,-0.99332,-26.52754,27.43059,5.42029,5.88866
2025-09-15,3.01224,-1.05566,-26.54907,27.23652,5.29015,5.75954
2025-09-16,3.02603,-1.07362,-26.59794,27.31833,5.3975,5.85002
2025-09-17,3.09143,-1.12888,-26.67151,27.03712,5.04339,5.44795
2025-09-18,3.07486,-1.11126,-27.18185,27.58975,5.04049,5.44189
2025-09-19,3.14661,-1.18658,-27.16724,27.61329,5.01776,5.41578
2025-09-22,3.17368,-1.21213,-27.41259,27.83804,5.04497,5.44471
2025-09-23,3.19196,-1.23901,-27.38929,27.84031,5.08158,5.47791
2025-09-24,3.14353,-1.18312,-27.81898,28.34413,5.10254,5.50685
2025-09-25,3.13759,-1.18693,-27.78723,28.34618,5.10692,5.49807
2025-09-26,3.09698,-1.15343,-27.65612,28.40545,5.21095,5.60682
2025-09-29,3.08056,-1.12736,-28.58849,29.24261,5.21591,5.60913
2025-09-30,3.03137,-1.06736,-28.7324,29.44653,5.27285,5.68125
2025-10-01,3.06052,-1.1037,-28.69164,29.44734,5.2989,5.70573
2025-10-02,2.98716,-1.03132,-28.74696,29.64438,5.4533,5.89245
2025-10-03,3.00189,-1.04009,-28.82316,29.60082,5.34346,5.75646
2025-10-06,3.21509,-1.24397,-28.77001,28.92216,4.82367,5.16462
2025-10-07,3.22132,-1.25287,-28.75355,28.97197,4.87265,5.22336
2025-10-08,3.17246,-1.205,-28.81899,29.03945,4.96131,5.31988
2025-10-09,3.1685,-1.2053,-28.79585,29.0403,4.95404,5.31047
2025-10-10,3.08727,-1.144,-28.59757,29.07993,5.14579,5.52189
2025-10-13,2.98164,-1.0651,-28.85525,29.4741,5.2367,5.6555
2025-10-14,3.03692,-1.11922,-28.88526,29.08299,4.91593,5.29154
2025-10-15,2.98522,-1.05505,-29.05044,29.37833,5.05363,5.4535
2025-10-16,2.87836,-0.94975,-29.11485,29.67828,5.22741,5.67353
2025-10-17,3.07608,-1.14445,-29.13782,28.99622,4.76436,5.13203
2025-10-20,3.01251,-1.09451,-29.20304,29.51009,5.0362,5.43471
2025-10-21,2.93385,-1.02,-29.57045,29.99901,5.12201,5.52782
2025-10-22,2.88273,-0.98726,-29.4369,29.95808,5.20711,5.6219
2025-10-23,2.96213,-1.04767,-29.46479,29.88092,5.1206,5.52282
2025-10-24,2.97817,-1.0571,-29.29231,29.87539,5.31109,5.70613
2025-10-27,2.95507,-1.02826,-29.15061,29.87689,5.38373,5.79916
2025-10-28,2.91002,-0.98932,-29.18099,29.95464,5.45904,5.88144
2025-10-29,2.91431,-0.99905,-29.12119,29.955,5.47818,5.90042
2025-10-30,2.8692,-0.95566,-28.87819,29.95537,5.68071,6.12005
2025-10-31,2.88865,-0.97582,-28.87981,29.89213,5.59868,6.037
2025-11-03,2.92759,-1.00931,-28.88267,29.75071,5.51603,5.95169
2025-11-04,2.96516,-1.0368,-28.89543,29.66455,5.42183,5.85133
2025-11-05,2.97487,-1.04835,-28.89243,29.6646,5.42352,5.84894
2025-11-06,2.98809,-1.05925,-28.87993,29.66348,5.41343,5.83262
2025-11-07,3.00234,-1.07083,-28.85608,29.66366,5.44661,5.87341
2025-11-10,3.02055,-1.09721,-28.8678,29.66385,5.45862,5.8765
2025-11-11,3.0204,-1.08553,-28.8691,29.61103,5.4261,5.84457
2025-11-12,3.00924,-1.07772,-28.81189,29.62241,5.54106,5.96039
2025-11-13,3.01346,-1.0569,-28.84313,29.47544,5.41589,5.8295
2025-11-14,3.23808,-1.26384,-28.91837,29.11536,5.00341,5.34475
2025-11-17,3.21539,-1.24891,-29.03347,29.3387,5.13564,5.48893
2025-11-18,3.21293,-1.24246,-29.03465,29.28233,5.11083,5.47214
2025-11-19,3.28755,-1.31763,-29.00153,29.07336,4.93906,5.27591
2025-11-20,3.31336,-1.34263,-28.99501,29.07563,4.94867,5.28337
2025-11-21,3.31688,-1.34056,-29.02116,28.87764,4.83068,5.16822
2025-11-24,3.24674,-1.27874,-28.73109,28.89934,5.04883,5.40816
2025-11-25,3.18875,-1.22962,-29.57466,29.99891,5.29043,5.67283
2025-11-26,3.18124,-1.22281,-29.57769,29.99435,5.34427,5.73076
2025-11-27,3.08211,-1.13561,-29.16767,29.99999,5.71225,6.14789
2025-11-28,2.98811,-1.04075,-28.86727,29.98417,5.908,6.39113
2025-12-01,3.03212,-1.08328,-28.82273,29.98416,5.89743,6.3774
2025-12-02,3.09407,-1.1401,-28.8521,29.97714,5.85603,6.30712
2025-12-03,3.21318,-1.25918,-28.85957,29.63499,5.60249,6.01324
2025-12-04,3.33302,-1.36127,-29.09614,29.52164,5.40439,5.76164
2025-12-05,3.37817,-1.40998,-29.10954,29.5179,5.37177,5.71184
2025-12-08,3.29778,-1.32788,-29.01957,29.99996,5.83137,6.21329
2025-12-09,3.11651,-1.14381,-28.45212,29.99999,6.2472,6.68001
2025-12-10,3.14593,-1.16005,-28.37971,29.99999,6.38031,6.80347
2025-12-11,3.00173,-1.03763,-27.97736,29.99991,6.8086,7.30322
2025-12-12,3.01872,-1.06128,-27.99741,29.99956,6.8256,7.31136
2025-12-15,3.04078,-1.07659,-28.00579,29.79871,6.53932,7.014
2025-12-16,3.04396,-1.09201,-27.9662,29.79781,6.52465,7.00377
2025-12-17,3.22756,-1.2738,-27.99328,29.26908,6.04106,6.45765
2025-12-18,3.21586,-1.25945,-27.96469,29.26939,6.01899,6.45084
2025-12-19,3.33618,-1.37535,-28.09423,29.27057,5.95697,6.36344
2025-12-22,3.35612,-1.38047,-28.11335,29.27039,5.93641,6.33256
2025-12-23,3.26747,-1.3143,-28.69942,29.99917,6.08529,6.4764
2025-12-29,3.26699,-1.31639,-28.70032,29.95795,6.08394,6.47868
2025-12-30,3.27148,-1.32445,-28.70251,29.87523,5.93075,6.31994
2026-01-02,3.31581,-1.37501,-28.71688,29.87466,5.91431,6.29557
2026-01-05,3.43317,-1.4659,-28.78768,29.63295,5.56126,5.89897
2026-01-06,3.50544,-1.53558,-28.7984,29.25764,5.35774,5.678
2026-01-07,3.40152,-1.4428,-28.78184,29.26111,5.38781,5.71444
2026-01-08,3.34839,-1.39368,-28.81428,29.66577,5.64941,6.02088
2026-01-09,3.27246,-1.31772,-28.90027,30.0,5.91844,6.32523
2026-01-12,3.25157,-1.28385,-28.94304,29.98692,5.78355,6.18837
2026-01-13,3.33362,-1.36418,-29.1045,29.98622,5.75667,6.12544
2026-01-14,3.3312,-1.36113,-29.10574,29.90895,5.68453,6.06136
2026-01-15,3.28599,-1.31076,-29.12573,29.91183,5.69755,6.08348
2026-01-16,3.16386,-1.18716,-28.78214,29.96857,5.99462,6.42427
2026-01-19,3.32491,-1.34779,-28.75124,29.42576,5.50745,5.8937
2026-01-20,3.49216,-1.52614,-29.00136,29.41981,5.24286,5.58027
2026-01-21,3.55809,-1.59245,-29.00903,29.13615,5.07416,5.38588
2026-01-22,3.4197,-1.45189,-28.75925,29.43488,5.59008,5.95582
2026-01-23,3.3512,-1.38608,-28.93272,29.99997,5.92918,6.30635
2026-01-26,3.34363,-1.38362,-28.93351,29.95682,5.89763,6.28165
2026-01-27,3.36417,-1.40353,-28.93479,29.89377,5.85512,6.23116
2026-01-28,3.52528,-1.57085,-28.94851,29.24249,5.30591,5.62074
2026-01-29,3.51501,-1.56155,-29.62543,29.99915,5.40511,5.73169
2026-01-30,3.49554,-1.52776,-29.613,29.9927,5.3805,5.73257
2026-02-02,3.45474,-1.47197,-29.54688,29.99263,5.40878,5.77479
2026-02-03,3.4547,-1.47816,-29.32867,29.99999,5.58926,5.95701
2026-02-04,3.44676,-1.46729,-29.32883,29.99085,5.5673,5.95563
2026-02-05,3.48419,-1.49961,-29.33109,29.8064,5.39278,5.7753
2026-02-06,3.49691,-1.50784,-29.34665,29.56128,5.27148,5.63537
2026-02-09,3.53525,-1.54687,-29.27759,29.56743,5.33561,5.70198
2026-02-10,3.52458,-1.5304,-29.62201,29.83794,5.34366,5.71646
2026-02-11,3.42725,-1.43395,-29.66053,30.0,5.40895,5.80671
2026-02-12,3.4143,-1.42296,-29.63805,30.0,5.44541,5.8263
2026-02-13,3.41775,-1.4258,-29.63866,29.90102,5.39053,5.77375
2026-02-16,3.38583,-1.39234,-29.64715,29.93735,5.39614,5.79188
2026-02-17,3.42691,-1.42619,-29.65057,29.63164,5.19042,5.55584
2026-02-18,3.39746,-1.39126,-29.63635,29.71546,5.24181,5.61596
2026-02-19,3.38641,-1.38414,-29.54707,29.82475,5.46573,5.855
2026-02-20,3.31516,-1.31508,-29.44177,29.80457,5.49765,5.90233
2026-02-23,3.33779,-1.33293,-29.49987,29.8043,5.48345,5.8862
2026-02-24,3.33205,-1.31906,-29.50137,29.66033,5.42141,5.82429
2026-02-25,3.33726,-1.32024,-29.47495,29.72638,5.51629,5.92606
2026-02-26,3.33396,-1.31635,-29.47564,29.65043,5.42484,5.82191
2026-02-27,3.3299,-1.30001,-29.48822,29.54255,5.36867,5.77616
2026-03-02,3.26598,-1.22786,-29.57062,29.70842,5.47174,5.89518
2026-03-03,2.06865,0.00499,-26.25507,29.99965,7.74155,8.74662
2026-03-04,2.17533,-0.10341,-26.29639,29.74888,7.8298,8.82833
2026-03-05,2.19555,-0.11676,-26.55843,30.0,7.63084,8.58784
2026-03-06,1.43774,0.68092,-24.74379,29.99676,8.77247,10.03558
2026-03-09,0.42401,1.77163,-22.54671,29.99892,10.81045,12.61435
2026-03-10,0.63427,1.46535,-22.98459,29.99992,9.21697,10.92657
2026-03-11,0.28309,1.87971,-22.15284,29.99993,9.92508,11.8584
2026-03-12,0.0,2.19083,-21.47849,29.99917,10.27902,12.36607
2026-03-13,5e-05,2.20666,-21.42779,29.99917,10.25867,12.37123
2026-03-16,3e-05,2.19736,-21.38597,29.99919,10.45129,12.54261
2026-03-17,7e-05,2.19256,-21.39897,29.91649,10.39858,12.52476
2026-03-18,1e-05,2.20447,-21.65052,29.92972,9.97927,12.06976
2026-03-19,3.88649,-2.02868,13.92601,-15.47969,1.4232,1.65532
2026-03-20,3.87741,-2.29628,-0.01106,-3.42598,0.36175,2.31512
2026-03-23,3.89189,-2.54809,0.00847,-3.20462,0.2998,2.30889
2026-03-24,3.86961,-2.24789,0.00801,-3.41282,0.36679,2.20169
2026-03-25,3.79368,-1.94222,5.1521,-6.50189,1.15932,1.76432
2026-03-26,3.80068,-1.90439,10.26983,-11.32956,1.29191,1.60003
2026-03-27,3.85378,-2.00117,13.16918,-13.94977,1.25383,1.49486
2026-03-30,3.87087,-2.0392,13.00632,-14.01593,1.24635,1.49518
2026-03-31,3.8117,-1.97459,3.98374,-5.44403,1.02463,1.72724
2026-04-01,3.75728,-1.82053,14.32721,-15.60838,1.34438,1.55857
2026-04-02,3.84029,-1.93197,15.25691,-16.42973,1.31301,1.5256
2026-04-07,3.82859,-1.93123,2.56099,-4.32281,0.9499,1.96631
2026-04-08,3.85031,-1.91463,14.85255,-16.52115,1.44224,1.66607
2026-04-09,3.86869,-1.94145,15.38337,-16.8595,1.38251,1.59294
